trial,choice,rt,valueLeft,valueRight,fixItem,fixTime
830,-1,3730,3,2,0,70
830,-1,3730,3,2,2,640
830,-1,3730,3,2,0,80
830,-1,3730,3,2,1,1080
830,-1,3730,3,2,0,50
830,-1,3730,3,2,2,660
830,-1,3730,3,2,0,70
830,-1,3730,3,2,1,440
831,1,940,3,6,0,260
831,1,940,3,6,2,210
831,1,940,3,6,0,70
831,1,940,3,6,1,400
832,1,2000,3,4,0,510
832,1,2000,3,4,1,210
832,1,2000,3,4,0,70
832,1,2000,3,4,2,350
832,1,2000,3,4,0,80
832,1,2000,3,4,1,580
832,1,2000,3,4,0,50
832,1,2000,3,4,2,150
833,1,1900,3,5,0,190
833,1,1900,3,5,1,250
833,1,1900,3,5,0,70
833,1,1900,3,5,2,80
833,1,1900,3,5,0,80
833,1,1900,3,5,1,430
833,1,1900,3,5,0,50
833,1,1900,3,5,2,750
834,-1,640,3,0,0,360
834,-1,640,3,0,2,280
835,1,920,3,6,0,560
835,1,920,3,6,1,190
835,1,920,3,6,0,70
835,1,920,3,6,2,100
836,-1,440,3,6,0,230
836,-1,440,3,6,1,210
837,1,330,3,2,0,210
837,1,330,3,2,1,120
838,-1,2210,3,5,0,280
838,-1,2210,3,5,2,210
838,-1,2210,3,5,0,70
838,-1,2210,3,5,1,500
838,-1,2210,3,5,0,80
838,-1,2210,3,5,2,210
838,-1,2210,3,5,0,50
838,-1,2210,3,5,1,650
838,-1,2210,3,5,0,70
838,-1,2210,3,5,2,90
839,-1,860,3,1,0,210
839,-1,860,3,1,2,240
839,-1,860,3,1,0,70
839,-1,860,3,1,1,340
840,1,1940,3,4,0,190
840,1,1940,3,4,1,230
840,1,1940,3,4,0,70
840,1,1940,3,4,2,360
840,1,1940,3,4,0,80
840,1,1940,3,4,1,470
840,1,1940,3,4,0,50
840,1,1940,3,4,2,490
841,1,2870,3,5,0,280
841,1,2870,3,5,1,640
841,1,2870,3,5,0,70
841,1,2870,3,5,2,460
841,1,2870,3,5,0,80
841,1,2870,3,5,1,420
841,1,2870,3,5,0,50
841,1,2870,3,5,2,430
841,1,2870,3,5,0,70
841,1,2870,3,5,1,370
842,-1,690,3,0,0,320
842,-1,690,3,0,1,200
842,-1,690,3,0,0,70
842,-1,690,3,0,2,100
843,1,1300,3,5,0,230
843,1,1300,3,5,1,280
843,1,1300,3,5,0,70
843,1,1300,3,5,2,350
843,1,1300,3,5,0,80
843,1,1300,3,5,1,170
843,1,1300,3,5,0,50
843,1,1300,3,5,2,70
844,-1,720,3,1,0,240
844,-1,720,3,1,1,130
844,-1,720,3,1,0,70
844,-1,720,3,1,2,280
845,-1,860,3,1,0,200
845,-1,860,3,1,2,280
845,-1,860,3,1,0,70
845,-1,860,3,1,1,310
846,-1,1830,3,1,0,230
846,-1,1830,3,1,1,150
846,-1,1830,3,1,0,70
846,-1,1830,3,1,2,430
846,-1,1830,3,1,0,80
846,-1,1830,3,1,1,540
846,-1,1830,3,1,0,50
846,-1,1830,3,1,2,280
847,1,1150,3,2,0,190
847,1,1150,3,2,1,390
847,1,1150,3,2,0,70
847,1,1150,3,2,2,500
848,-1,5100,3,3,0,250
848,-1,5100,3,3,1,290
848,-1,5100,3,3,0,70
848,-1,5100,3,3,2,250
848,-1,5100,3,3,0,80
848,-1,5100,3,3,1,440
848,-1,5100,3,3,0,50
848,-1,5100,3,3,2,260
848,-1,5100,3,3,0,70
848,-1,5100,3,3,1,2300
848,-1,5100,3,3,0,80
848,-1,5100,3,3,2,390
848,-1,5100,3,3,0,100
848,-1,5100,3,3,1,440
848,-1,5100,3,3,0,30
849,-1,1100,3,3,0,250
849,-1,1100,3,3,2,360
849,-1,1100,3,3,0,70
849,-1,1100,3,3,1,420
850,-1,330,3,0,0,200
850,-1,330,3,0,2,130
851,1,1090,3,3,0,180
851,1,1090,3,3,1,280
851,1,1090,3,3,0,70
851,1,1090,3,3,2,560
852,1,3970,3,6,0,240
852,1,3970,3,6,1,520
852,1,3970,3,6,0,70
852,1,3970,3,6,2,320
852,1,3970,3,6,0,80
852,1,3970,3,6,1,2070
852,1,3970,3,6,0,50
852,1,3970,3,6,2,620
853,-1,1230,3,4,0,300
853,-1,1230,3,4,1,260
853,-1,1230,3,4,0,70
853,-1,1230,3,4,2,280
853,-1,1230,3,4,0,80
853,-1,1230,3,4,1,240
854,-1,820,3,1,0,220
854,-1,820,3,1,1,130
854,-1,820,3,1,0,70
854,-1,820,3,1,2,400
855,-1,1950,3,1,0,180
855,-1,1950,3,1,1,360
855,-1,1950,3,1,0,70
855,-1,1950,3,1,2,1340
856,1,780,3,4,0,230
856,1,780,3,4,1,180
856,1,780,3,4,0,70
856,1,780,3,4,2,300
857,-1,1750,3,2,0,280
857,-1,1750,3,2,1,210
857,-1,1750,3,2,0,70
857,-1,1750,3,2,2,430
857,-1,1750,3,2,0,80
857,-1,1750,3,2,1,680
858,1,360,3,1,0,220
858,1,360,3,1,2,140
859,-1,2480,3,6,0,440
859,-1,2480,3,6,1,220
859,-1,2480,3,6,0,70
859,-1,2480,3,6,2,470
859,-1,2480,3,6,0,80
859,-1,2480,3,6,1,1200
860,-1,610,3,3,0,220
860,-1,610,3,3,1,180
860,-1,610,3,3,0,70
860,-1,610,3,3,2,140
861,-1,1090,3,1,0,260
861,-1,1090,3,1,2,220
861,-1,1090,3,1,0,70
861,-1,1090,3,1,1,450
861,-1,1090,3,1,0,80
861,-1,1090,3,1,2,10
862,1,1670,3,5,0,240
862,1,1670,3,5,2,470
862,1,1670,3,5,0,70
862,1,1670,3,5,1,700
862,1,1670,3,5,0,80
862,1,1670,3,5,2,110
863,1,1560,3,5,0,210
863,1,1560,3,5,1,270
863,1,1560,3,5,0,70
863,1,1560,3,5,2,180
863,1,1560,3,5,0,80
863,1,1560,3,5,1,670
863,1,1560,3,5,0,50
863,1,1560,3,5,2,30
864,-1,2460,3,0,0,220
864,-1,2460,3,0,2,390
864,-1,2460,3,0,0,70
864,-1,2460,3,0,1,800
864,-1,2460,3,0,0,80
864,-1,2460,3,0,2,130
864,-1,2460,3,0,0,50
864,-1,2460,3,0,1,720
865,-1,1160,3,2,0,230
865,-1,1160,3,2,2,550
865,-1,1160,3,2,0,70
865,-1,1160,3,2,1,310
866,-1,2640,3,5,0,240
866,-1,2640,3,5,2,470
866,-1,2640,3,5,0,70
866,-1,2640,3,5,1,420
866,-1,2640,3,5,0,80
866,-1,2640,3,5,2,570
866,-1,2640,3,5,0,50
866,-1,2640,3,5,1,740
867,-1,1380,3,0,0,220
867,-1,1380,3,0,1,440
867,-1,1380,3,0,0,70
867,-1,1380,3,0,2,350
867,-1,1380,3,0,0,80
867,-1,1380,3,0,1,220
868,-1,740,3,4,0,200
868,-1,740,3,4,2,310
868,-1,740,3,4,0,70
868,-1,740,3,4,1,160
869,-1,1930,3,0,0,290
869,-1,1930,3,0,1,280
869,-1,1930,3,0,0,70
869,-1,1930,3,0,2,370
869,-1,1930,3,0,0,80
869,-1,1930,3,0,1,840
870,-1,350,3,2,0,200
870,-1,350,3,2,1,150
871,1,1330,3,5,0,190
871,1,1330,3,5,1,410
871,1,1330,3,5,0,70
871,1,1330,3,5,2,420
871,1,1330,3,5,0,80
871,1,1330,3,5,1,160
872,1,2150,3,6,0,210
872,1,2150,3,6,1,360
872,1,2150,3,6,0,70
872,1,2150,3,6,2,490
872,1,2150,3,6,0,80
872,1,2150,3,6,1,600
872,1,2150,3,6,0,50
872,1,2150,3,6,2,290
873,1,3840,3,4,0,360
873,1,3840,3,4,2,310
873,1,3840,3,4,0,70
873,1,3840,3,4,1,430
873,1,3840,3,4,0,80
873,1,3840,3,4,2,510
873,1,3840,3,4,0,50
873,1,3840,3,4,1,1030
873,1,3840,3,4,0,70
873,1,3840,3,4,2,930
874,1,620,3,3,0,220
874,1,620,3,3,1,290
874,1,620,3,3,0,70
874,1,620,3,3,2,40
875,1,1780,3,6,0,240
875,1,1780,3,6,1,230
875,1,1780,3,6,0,70
875,1,1780,3,6,2,560
875,1,1780,3,6,0,80
875,1,1780,3,6,1,320
875,1,1780,3,6,0,50
875,1,1780,3,6,2,230
876,-1,1350,3,0,0,220
876,-1,1350,3,0,2,170
876,-1,1350,3,0,0,70
876,-1,1350,3,0,1,430
876,-1,1350,3,0,0,80
876,-1,1350,3,0,2,380
877,1,1650,3,1,0,190
877,1,1650,3,1,2,520
877,1,1650,3,1,0,70
877,1,1650,3,1,1,310
877,1,1650,3,1,0,80
877,1,1650,3,1,2,480
878,-1,460,3,0,0,210
878,-1,460,3,0,1,200
878,-1,460,3,0,0,50
879,-1,1260,3,1,0,230
879,-1,1260,3,1,1,280
879,-1,1260,3,1,0,70
879,-1,1260,3,1,2,680
880,-1,6230,3,3,0,230
880,-1,6230,3,3,1,340
880,-1,6230,3,3,0,70
880,-1,6230,3,3,2,380
880,-1,6230,3,3,0,80
880,-1,6230,3,3,1,380
880,-1,6230,3,3,0,50
880,-1,6230,3,3,2,740
880,-1,6230,3,3,0,70
880,-1,6230,3,3,1,390
880,-1,6230,3,3,0,80
880,-1,6230,3,3,2,2000
880,-1,6230,3,3,0,100
880,-1,6230,3,3,1,1320
881,-1,2240,3,2,0,220
881,-1,2240,3,2,2,180
881,-1,2240,3,2,0,70
881,-1,2240,3,2,1,360
881,-1,2240,3,2,0,80
881,-1,2240,3,2,2,530
881,-1,2240,3,2,0,50
881,-1,2240,3,2,1,750
882,1,2090,3,3,0,320
882,1,2090,3,3,1,850
882,1,2090,3,3,0,70
882,1,2090,3,3,2,850
883,1,1590,3,5,0,210
883,1,1590,3,5,1,90
883,1,1590,3,5,0,70
883,1,1590,3,5,2,330
883,1,1590,3,5,0,80
883,1,1590,3,5,1,410
883,1,1590,3,5,0,50
883,1,1590,3,5,2,350
884,1,1580,3,6,0,230
884,1,1580,3,6,1,250
884,1,1580,3,6,0,70
884,1,1580,3,6,2,220
884,1,1580,3,6,0,80
884,1,1580,3,6,1,300
884,1,1580,3,6,0,50
884,1,1580,3,6,2,380
885,-1,1370,3,5,0,380
885,-1,1370,3,5,1,200
885,-1,1370,3,5,0,70
885,-1,1370,3,5,2,310
885,-1,1370,3,5,0,80
885,-1,1370,3,5,1,330
886,1,2280,3,5,0,270
886,1,2280,3,5,1,380
886,1,2280,3,5,0,70
886,1,2280,3,5,2,470
886,1,2280,3,5,0,80
886,1,2280,3,5,1,270
886,1,2280,3,5,0,50
886,1,2280,3,5,2,690
887,1,440,3,3,0,180
887,1,440,3,3,2,220
887,1,440,3,3,0,40
888,1,1200,3,5,0,220
888,1,1200,3,5,1,520
888,1,1200,3,5,0,70
888,1,1200,3,5,2,390
889,-1,2490,3,2,0,310
889,-1,2490,3,2,1,420
889,-1,2490,3,2,0,70
889,-1,2490,3,2,2,560
889,-1,2490,3,2,0,80
889,-1,2490,3,2,1,1050
890,1,2090,3,6,0,1150
890,1,2090,3,6,1,490
890,1,2090,3,6,0,70
890,1,2090,3,6,2,330
890,1,2090,3,6,0,50
891,1,7030,3,4,0,350
891,1,7030,3,4,1,260
891,1,7030,3,4,0,70
891,1,7030,3,4,2,1070
891,1,7030,3,4,0,80
891,1,7030,3,4,1,420
891,1,7030,3,4,0,50
891,1,7030,3,4,2,310
891,1,7030,3,4,0,70
891,1,7030,3,4,1,430
891,1,7030,3,4,0,80
891,1,7030,3,4,2,230
891,1,7030,3,4,0,100
891,1,7030,3,4,1,2350
891,1,7030,3,4,0,80
891,1,7030,3,4,2,430
891,1,7030,3,4,0,150
891,1,7030,3,4,1,500
892,-1,1710,3,4,0,100
892,-1,1710,3,4,2,160
892,-1,1710,3,4,0,70
892,-1,1710,3,4,1,310
892,-1,1710,3,4,0,80
892,-1,1710,3,4,2,390
892,-1,1710,3,4,0,50
892,-1,1710,3,4,1,550
893,-1,980,3,0,0,240
893,-1,980,3,0,2,390
893,-1,980,3,0,0,70
893,-1,980,3,0,1,280
894,-1,530,3,3,0,230
894,-1,530,3,3,1,300
895,-1,1140,3,0,0,180
895,-1,1140,3,0,2,160
895,-1,1140,3,0,0,70
895,-1,1140,3,0,1,450
895,-1,1140,3,0,0,80
895,-1,1140,3,0,2,200
896,-1,2600,3,2,0,210
896,-1,2600,3,2,1,320
896,-1,2600,3,2,0,70
896,-1,2600,3,2,2,920
896,-1,2600,3,2,0,80
896,-1,2600,3,2,1,560
896,-1,2600,3,2,0,50
896,-1,2600,3,2,2,390
897,-1,1230,3,0,0,260
897,-1,1230,3,0,1,170
897,-1,1230,3,0,0,70
897,-1,1230,3,0,2,490
897,-1,1230,3,0,0,80
897,-1,1230,3,0,1,160
898,-1,3600,3,2,0,210
898,-1,3600,3,2,2,180
898,-1,3600,3,2,0,70
898,-1,3600,3,2,1,1230
898,-1,3600,3,2,0,80
898,-1,3600,3,2,2,1210
898,-1,3600,3,2,0,50
898,-1,3600,3,2,1,570
899,-1,500,3,4,0,240
899,-1,500,3,4,1,210
899,-1,500,3,4,0,50
900,1,1630,3,4,0,210
900,1,1630,3,4,1,220
900,1,1630,3,4,0,70
900,1,1630,3,4,2,440
900,1,1630,3,4,0,80
900,1,1630,3,4,1,270
900,1,1630,3,4,0,50
900,1,1630,3,4,2,290
901,-1,2090,3,0,0,200
901,-1,2090,3,0,1,190
901,-1,2090,3,0,0,70
901,-1,2090,3,0,2,360
901,-1,2090,3,0,0,80
901,-1,2090,3,0,1,1190
902,-1,3450,3,0,0,310
902,-1,3450,3,0,2,510
902,-1,3450,3,0,0,70
902,-1,3450,3,0,1,560
902,-1,3450,3,0,0,80
902,-1,3450,3,0,2,1860
902,-1,3450,3,0,0,60
903,-1,860,3,0,0,200
903,-1,860,3,0,2,350
903,-1,860,3,0,0,70
903,-1,860,3,0,1,240
904,1,740,3,4,0,430
904,1,740,3,4,2,310
905,1,2470,3,5,0,580
905,1,2470,3,5,1,220
905,1,2470,3,5,0,70
905,1,2470,3,5,2,560
905,1,2470,3,5,0,80
905,1,2470,3,5,1,640
905,1,2470,3,5,0,50
905,1,2470,3,5,2,270
906,-1,620,3,4,0,170
906,-1,620,3,4,2,190
906,-1,620,3,4,0,70
906,-1,620,3,4,1,190
907,-1,860,3,0,0,340
907,-1,860,3,0,1,260
907,-1,860,3,0,0,70
907,-1,860,3,0,2,190
908,-1,850,3,1,0,230
908,-1,850,3,1,1,340
908,-1,850,3,1,0,70
908,-1,850,3,1,2,210
909,1,1380,3,6,0,1070
909,1,1380,3,6,1,150
909,1,1380,3,6,0,70
909,1,1380,3,6,2,90
910,-1,2860,3,2,0,260
910,-1,2860,3,2,2,750
910,-1,2860,3,2,0,70
910,-1,2860,3,2,1,770
910,-1,2860,3,2,0,80
910,-1,2860,3,2,2,490
910,-1,2860,3,2,0,50
910,-1,2860,3,2,1,390
911,1,630,3,4,0,200
911,1,630,3,4,1,210
911,1,630,3,4,0,70
911,1,630,3,4,2,150
912,-1,1070,3,3,0,250
912,-1,1070,3,3,1,200
912,-1,1070,3,3,0,70
912,-1,1070,3,3,2,460
912,-1,1070,3,3,0,80
912,-1,1070,3,3,1,10
913,-1,2230,3,5,0,200
913,-1,2230,3,5,1,190
913,-1,2230,3,5,0,70
913,-1,2230,3,5,2,310
913,-1,2230,3,5,0,80
913,-1,2230,3,5,1,620
913,-1,2230,3,5,0,50
913,-1,2230,3,5,2,290
913,-1,2230,3,5,0,70
913,-1,2230,3,5,1,350
914,1,1110,3,3,0,230
914,1,1110,3,3,2,240
914,1,1110,3,3,0,70
914,1,1110,3,3,1,240
914,1,1110,3,3,0,80
914,1,1110,3,3,2,250
915,-1,450,3,4,0,190
915,-1,450,3,4,1,260
916,1,600,3,5,0,230
916,1,600,3,5,2,370
917,1,960,3,3,0,280
917,1,960,3,3,1,320
917,1,960,3,3,0,70
917,1,960,3,3,2,290
918,-1,1430,3,2,0,230
918,-1,1430,3,2,2,290
918,-1,1430,3,2,0,70
918,-1,1430,3,2,1,840
919,1,1930,3,6,0,220
919,1,1930,3,6,2,190
919,1,1930,3,6,0,70
919,1,1930,3,6,1,620
919,1,1930,3,6,0,80
919,1,1930,3,6,2,290
919,1,1930,3,6,0,50
919,1,1930,3,6,1,220
919,1,1930,3,6,0,70
919,1,1930,3,6,2,120
920,-1,1220,3,0,0,260
920,-1,1220,3,0,2,290
920,-1,1220,3,0,0,70
920,-1,1220,3,0,1,600
921,-1,1160,3,4,0,240
921,-1,1160,3,4,2,200
921,-1,1160,3,4,0,70
921,-1,1160,3,4,1,650
922,-1,1970,3,1,0,230
922,-1,1970,3,1,1,290
922,-1,1970,3,1,0,70
922,-1,1970,3,1,2,370
922,-1,1970,3,1,0,80
922,-1,1970,3,1,1,930
923,1,6350,3,3,0,390
923,1,6350,3,3,1,250
923,1,6350,3,3,0,70
923,1,6350,3,3,2,520
923,1,6350,3,3,0,80
923,1,6350,3,3,1,840
923,1,6350,3,3,0,50
923,1,6350,3,3,2,620
923,1,6350,3,3,0,70
923,1,6350,3,3,1,580
923,1,6350,3,3,0,80
923,1,6350,3,3,2,90
923,1,6350,3,3,0,100
923,1,6350,3,3,1,840
923,1,6350,3,3,0,80
923,1,6350,3,3,2,420
923,1,6350,3,3,0,150
923,1,6350,3,3,1,440
923,1,6350,3,3,0,60
923,1,6350,3,3,2,620
924,1,1270,3,6,0,220
924,1,1270,3,6,1,160
924,1,1270,3,6,0,70
924,1,1270,3,6,2,280
924,1,1270,3,6,0,80
924,1,1270,3,6,1,460
925,1,2570,3,3,0,250
925,1,2570,3,3,2,370
925,1,2570,3,3,0,70
925,1,2570,3,3,1,1350
925,1,2570,3,3,0,80
925,1,2570,3,3,2,450
926,-1,1170,3,1,0,270
926,-1,1170,3,1,1,900
927,-1,3740,3,1,0,300
927,-1,3740,3,1,2,530
927,-1,3740,3,1,0,70
927,-1,3740,3,1,1,620
927,-1,3740,3,1,0,80
927,-1,3740,3,1,2,1100
927,-1,3740,3,1,0,50
927,-1,3740,3,1,1,990
928,1,440,3,4,0,250
928,1,440,3,4,1,130
928,1,440,3,4,0,60
929,1,2010,3,5,0,260
929,1,2010,3,5,2,260
929,1,2010,3,5,0,70
929,1,2010,3,5,1,1420
930,1,3370,3,2,0,230
930,1,3370,3,2,2,240
930,1,3370,3,2,0,70
930,1,3370,3,2,1,280
930,1,3370,3,2,0,80
930,1,3370,3,2,2,1750
930,1,3370,3,2,0,50
930,1,3370,3,2,1,310
930,1,3370,3,2,0,70
930,1,3370,3,2,2,290
931,-1,2060,3,2,0,460
931,-1,2060,3,2,1,430
931,-1,2060,3,2,0,70
931,-1,2060,3,2,2,740
931,-1,2060,3,2,0,80
931,-1,2060,3,2,1,280
932,-1,370,3,6,0,230
932,-1,370,3,6,1,140
933,-1,1690,3,3,0,250
933,-1,1690,3,3,1,390
933,-1,1690,3,3,0,70
933,-1,1690,3,3,2,410
933,-1,1690,3,3,0,80
933,-1,1690,3,3,1,490
934,-1,1040,3,1,0,260
934,-1,1040,3,1,1,320
934,-1,1040,3,1,0,70
934,-1,1040,3,1,2,390
935,-1,1080,3,0,0,200
935,-1,1080,3,0,1,270
935,-1,1080,3,0,0,70
935,-1,1080,3,0,2,540
936,-1,3330,3,0,0,210
936,-1,3330,3,0,1,240
936,-1,3330,3,0,0,70
936,-1,3330,3,0,2,2320
936,-1,3330,3,0,0,80
936,-1,3330,3,0,1,410
937,-1,1660,3,3,0,460
937,-1,1660,3,3,1,330
937,-1,1660,3,3,0,70
937,-1,1660,3,3,2,380
937,-1,1660,3,3,0,80
937,-1,1660,3,3,1,340
938,1,2810,3,5,0,300
938,1,2810,3,5,1,520
938,1,2810,3,5,0,70
938,1,2810,3,5,2,610
938,1,2810,3,5,0,80
938,1,2810,3,5,1,780
938,1,2810,3,5,0,50
938,1,2810,3,5,2,300
938,1,2810,3,5,0,70
938,1,2810,3,5,1,30
939,-1,1110,3,3,0,250
939,-1,1110,3,3,1,860
940,-1,1210,3,1,0,390
940,-1,1210,3,1,2,320
940,-1,1210,3,1,0,70
940,-1,1210,3,1,1,430
941,1,1160,3,6,0,190
941,1,1160,3,6,1,150
941,1,1160,3,6,0,70
941,1,1160,3,6,2,290
941,1,1160,3,6,0,80
941,1,1160,3,6,1,380
942,-1,2570,3,4,0,280
942,-1,2570,3,4,2,760
942,-1,2570,3,4,0,70
942,-1,2570,3,4,1,570
942,-1,2570,3,4,0,80
942,-1,2570,3,4,2,270
942,-1,2570,3,4,0,50
942,-1,2570,3,4,1,490
943,1,2140,3,6,0,290
943,1,2140,3,6,1,190
943,1,2140,3,6,0,70
943,1,2140,3,6,2,390
943,1,2140,3,6,0,80
943,1,2140,3,6,1,750
943,1,2140,3,6,0,50
943,1,2140,3,6,2,320
944,-1,670,3,1,0,210
944,-1,670,3,1,2,370
944,-1,670,3,1,0,70
944,-1,670,3,1,1,20
945,-1,1220,3,0,0,250
945,-1,1220,3,0,1,570
945,-1,1220,3,0,0,70
945,-1,1220,3,0,2,330
946,-1,2650,3,3,0,410
946,-1,2650,3,3,2,240
946,-1,2650,3,3,0,70
946,-1,2650,3,3,1,170
946,-1,2650,3,3,0,80
946,-1,2650,3,3,2,340
946,-1,2650,3,3,0,50
946,-1,2650,3,3,1,1080
946,-1,2650,3,3,0,70
946,-1,2650,3,3,2,140
947,-1,1470,3,0,0,210
947,-1,1470,3,0,2,310
947,-1,1470,3,0,0,70
947,-1,1470,3,0,1,670
947,-1,1470,3,0,0,80
947,-1,1470,3,0,2,130
948,1,830,3,4,0,380
948,1,830,3,4,2,240
948,1,830,3,4,0,70
948,1,830,3,4,1,140
949,1,590,3,3,0,200
949,1,590,3,3,1,190
949,1,590,3,3,0,70
949,1,590,3,3,2,130
950,-1,1540,3,1,0,200
950,-1,1540,3,1,1,250
950,-1,1540,3,1,0,70
950,-1,1540,3,1,2,590
950,-1,1540,3,1,0,80
950,-1,1540,3,1,1,350
951,-1,1210,3,0,0,340
951,-1,1210,3,0,1,140
951,-1,1210,3,0,0,70
951,-1,1210,3,0,2,270
951,-1,1210,3,0,0,80
951,-1,1210,3,0,1,310
952,-1,1760,3,0,0,250
952,-1,1760,3,0,1,290
952,-1,1760,3,0,0,70
952,-1,1760,3,0,2,270
952,-1,1760,3,0,0,80
952,-1,1760,3,0,1,510
952,-1,1760,3,0,0,50
952,-1,1760,3,0,2,240
953,-1,1790,3,3,0,160
953,-1,1790,3,3,1,350
953,-1,1790,3,3,0,70
953,-1,1790,3,3,2,390
953,-1,1790,3,3,0,80
953,-1,1790,3,3,1,490
953,-1,1790,3,3,0,50
953,-1,1790,3,3,2,200
954,-1,1290,3,0,0,210
954,-1,1290,3,0,1,110
954,-1,1290,3,0,0,70
954,-1,1290,3,0,2,760
954,-1,1290,3,0,0,80
954,-1,1290,3,0,1,60
955,-1,5170,3,2,0,260
955,-1,5170,3,2,1,420
955,-1,5170,3,2,0,70
955,-1,5170,3,2,2,520
955,-1,5170,3,2,0,80
955,-1,5170,3,2,1,240
955,-1,5170,3,2,0,50
955,-1,5170,3,2,2,1400
955,-1,5170,3,2,0,70
955,-1,5170,3,2,1,310
955,-1,5170,3,2,0,80
955,-1,5170,3,2,2,300
955,-1,5170,3,2,0,100
955,-1,5170,3,2,1,580
955,-1,5170,3,2,0,80
955,-1,5170,3,2,2,390
955,-1,5170,3,2,0,150
955,-1,5170,3,2,1,70
956,-1,800,3,0,0,200
956,-1,800,3,0,2,160
956,-1,800,3,0,0,70
956,-1,800,3,0,1,370
957,-1,600,3,2,0,220
957,-1,600,3,2,1,250
957,-1,600,3,2,0,70
957,-1,600,3,2,2,60
958,-1,3150,3,1,0,250
958,-1,3150,3,1,1,280
958,-1,3150,3,1,0,70
958,-1,3150,3,1,2,370
958,-1,3150,3,1,0,80
958,-1,3150,3,1,1,540
958,-1,3150,3,1,0,50
958,-1,3150,3,1,2,730
958,-1,3150,3,1,0,70
958,-1,3150,3,1,1,710
959,-1,1370,3,3,0,220
959,-1,1370,3,3,1,130
959,-1,1370,3,3,0,70
959,-1,1370,3,3,2,450
959,-1,1370,3,3,0,80
959,-1,1370,3,3,1,420
960,1,1680,3,1,0,470
960,1,1680,3,1,2,190
960,1,1680,3,1,0,70
960,1,1680,3,1,1,740
960,1,1680,3,1,0,80
960,1,1680,3,1,2,130
961,-1,1000,3,3,0,210
961,-1,1000,3,3,1,560
961,-1,1000,3,3,0,70
961,-1,1000,3,3,2,160
962,1,2920,3,4,0,250
962,1,2920,3,4,1,270
962,1,2920,3,4,0,70
962,1,2920,3,4,2,360
962,1,2920,3,4,0,80
962,1,2920,3,4,1,830
962,1,2920,3,4,0,50
962,1,2920,3,4,2,490
962,1,2920,3,4,0,70
962,1,2920,3,4,1,450
963,-1,1050,3,0,0,50
963,-1,1050,3,0,1,310
963,-1,1050,3,0,0,70
963,-1,1050,3,0,2,380
963,-1,1050,3,0,0,80
963,-1,1050,3,0,1,160
964,1,1090,3,4,0,220
964,1,1090,3,4,1,250
964,1,1090,3,4,0,70
964,1,1090,3,4,2,550
965,-1,680,3,0,0,220
965,-1,680,3,0,2,200
965,-1,680,3,0,0,70
965,-1,680,3,0,1,190
966,1,620,3,5,0,280
966,1,620,3,5,1,190
966,1,620,3,5,0,70
966,1,620,3,5,2,80
967,1,880,3,6,0,270
967,1,880,3,6,1,330
967,1,880,3,6,0,70
967,1,880,3,6,2,210
968,-1,1690,3,4,0,190
968,-1,1690,3,4,1,1410
968,-1,1690,3,4,0,70
968,-1,1690,3,4,2,20
969,1,1590,3,4,0,240
969,1,1590,3,4,2,360
969,1,1590,3,4,0,70
969,1,1590,3,4,1,470
969,1,1590,3,4,0,80
969,1,1590,3,4,2,370
970,1,5360,3,4,0,200
970,1,5360,3,4,2,230
970,1,5360,3,4,0,70
970,1,5360,3,4,1,520
970,1,5360,3,4,0,80
970,1,5360,3,4,2,1020
970,1,5360,3,4,0,50
970,1,5360,3,4,1,1080
970,1,5360,3,4,0,70
970,1,5360,3,4,2,960
970,1,5360,3,4,0,80
970,1,5360,3,4,1,600
970,1,5360,3,4,0,100
970,1,5360,3,4,2,300
971,-1,730,3,0,0,250
971,-1,730,3,0,1,220
971,-1,730,3,0,0,70
971,-1,730,3,0,2,190
972,1,1300,3,5,0,460
972,1,1300,3,5,2,170
972,1,1300,3,5,0,70
972,1,1300,3,5,1,600
973,-1,1550,3,6,0,210
973,-1,1550,3,6,1,180
973,-1,1550,3,6,0,70
973,-1,1550,3,6,2,510
973,-1,1550,3,6,0,80
973,-1,1550,3,6,1,500
974,-1,2220,3,2,0,240
974,-1,2220,3,2,1,190
974,-1,2220,3,2,0,70
974,-1,2220,3,2,2,850
974,-1,2220,3,2,0,80
974,-1,2220,3,2,1,790
975,1,340,3,5,0,260
975,1,340,3,5,2,80
976,1,920,3,4,0,250
976,1,920,3,4,1,170
976,1,920,3,4,0,70
976,1,920,3,4,2,430
977,-1,2760,3,1,0,260
977,-1,2760,3,1,1,380
977,-1,2760,3,1,0,70
977,-1,2760,3,1,2,380
977,-1,2760,3,1,0,80
977,-1,2760,3,1,1,300
977,-1,2760,3,1,0,50
977,-1,2760,3,1,2,600
977,-1,2760,3,1,0,70
977,-1,2760,3,1,1,420
977,-1,2760,3,1,0,80
977,-1,2760,3,1,2,70
978,1,1060,3,6,0,310
978,1,1060,3,6,1,140
978,1,1060,3,6,0,70
978,1,1060,3,6,2,500
978,1,1060,3,6,0,40
979,1,970,3,5,0,210
979,1,970,3,5,1,280
979,1,970,3,5,0,70
979,1,970,3,5,2,410
980,1,1110,3,5,0,300
980,1,1110,3,5,1,210
980,1,1110,3,5,0,70
980,1,1110,3,5,2,530
981,1,1910,3,5,0,220
981,1,1910,3,5,1,350
981,1,1910,3,5,0,70
981,1,1910,3,5,2,440
981,1,1910,3,5,0,80
981,1,1910,3,5,1,750
982,-1,1340,3,1,0,320
