parcode,trial,rt,choice,valueLeft,valueRight
1,1172,717,1,0,1
1,1173,701,1,0.5,1.5
1,1174,761,1,0,1
1,1175,1387,-1,1,0
1,1176,953,-1,1,0
1,1180,881,-1,1,0
1,1182,769,1,0,1
1,1184,969,1,0.5,1.5
1,1185,759,-1,1,0
1,1186,781,1,0,1.5
1,1187,1323,-1,1,0
1,1189,849,-1,1.5,0
1,1190,1137,-1,1,0
1,1195,911,-1,0,1
1,1196,1237,-1,1.5,0
1,1198,1439,1,0.5,1.5
1,1200,635,-1,1.5,0
1,1204,1137,-1,1,0
1,1206,1571,-1,1.5,0
1,1209,793,1,0,1
1,1210,1665,-1,1,0
1,1218,927,1,0.5,1.5
1,1221,755,-1,1.5,0.5
1,1223,827,1,0,1.5
1,1228,925,-1,1.5,0.5
1,1231,777,1,0.5,1.5
1,1232,1079,-1,1.5,0
1,1235,696,1,0,1
1,1237,793,1,0,1
1,1240,1633,-1,1.5,0.5
1,1241,1091,-1,1.5,0
1,1244,1041,1,1.5,0.5
1,1249,3899,1,0.5,1.5
1,1254,5861,1,0,1.5
1,1257,753,1,0,1.5
1,1258,823,-1,1.5,0
1,1259,981,-1,1.5,0
1,1268,957,1,0,1
1,1273,693,1,0,1.5
1,1276,1747,1,0,1
1,1277,756,1,0,1
1,1278,757,1,0,1
1,1279,1327,-1,1,0
1,1280,879,1,0,1.5
1,1283,1310,-1,1.5,0.5
1,1285,1028,1,0.5,1.5
1,1288,1275,-1,1.5,0.5
1,1289,991,1,0,1.5
1,1290,1305,-1,1,0
1,1291,625,1,0,1
1,1292,1677,-1,1.5,0.5
1,1295,1717,-1,1,0
1,1298,1157,-1,1,0
1,1301,1043,1,0,1
1,1303,2577,1,0.5,1.5
1,1306,967,1,0,1.5
1,1308,1065,-1,1,0
1,1310,843,1,0.5,1.5
1,1311,1495,-1,1,0
1,1312,1433,-1,1,0
1,1313,885,1,0,1
1,1317,1543,-1,1.5,0
1,1319,907,-1,1,0
2,0,2614,1,0.5,1.5
2,4,6154,-1,0,1
2,6,2009,1,0,1.5
2,7,3349,-1,1,0
2,8,1091,-1,1,0
2,12,1548,-1,1.5,0
2,14,4990,-1,0.5,1.5
2,20,1308,-1,1.5,0
2,21,1428,1,0,1.5
2,23,1690,-1,1.5,0.5
2,24,1446,-1,1.5,0.5
2,25,1668,-1,1,0
2,26,1969,1,0,1.5
2,28,1394,1,0,1.5
2,31,8271,-1,0,1
2,32,952,1,0.5,1.5
2,34,1816,1,0,1
2,35,1629,1,0,1.5
2,39,1928,1,0,1
2,42,3564,-1,1.5,0.5
2,43,1796,1,0,1
2,44,1943,-1,1,0
2,45,1480,1,0,1
2,54,4088,1,0,1
2,55,4017,-1,1,0
2,56,3834,1,0.5,1.5
2,66,3334,1,0,1
2,68,1348,1,0,1
2,71,2509,-1,1.5,0.5
2,72,1632,1,0,1.5
2,74,1634,-1,1.5,0.5
2,75,1731,-1,1.5,0
2,77,2459,-1,1,0
2,80,2645,-1,1,0
2,81,2996,1,0.5,1.5
2,84,2036,-1,1.5,0.5
2,88,3774,1,1,0
2,90,2082,-1,0,1
2,91,7592,-1,1,0
2,95,3530,-1,1.5,0.5
2,99,7841,1,0,1
2,102,3762,-1,1,0
2,118,2384,-1,1.5,0.5
2,120,3744,-1,1,0
2,123,2014,-1,1.5,0
2,127,1484,-1,1,0
2,128,4972,1,0.5,1.5
2,129,2544,1,0,1.5
2,130,1586,-1,1,0
2,131,3516,-1,1,0
2,132,1720,-1,1.5,0
2,134,1674,-1,1.5,0
2,146,2932,-1,1.5,0
2,147,2220,-1,1.5,0
2,150,2641,1,0,1
2,151,1986,-1,1.5,0
2,155,2544,-1,1.5,0
2,156,2034,-1,1.5,0.5
2,157,3018,-1,1,0
2,159,3088,-1,1,0
2,160,2736,1,0,1
2,162,1602,1,0,1
2,163,1728,1,0,1.5
2,164,2588,1,0,1.5
2,167,1434,1,0.5,1.5
2,168,1520,-1,1,0
2,172,3274,1,1.5,0.5
2,175,9000,-1,1,0
2,178,1614,1,0,1
2,179,5820,1,0,1
2,180,7454,1,1,0
2,182,6792,-1,1.5,0
2,183,1918,1,0.5,1.5
2,188,2232,1,0,1
2,189,1612,1,0.5,1.5
2,195,2604,-1,1.5,0
2,196,2716,1,0,1
2,203,3294,-1,1,0
2,205,2464,-1,1.5,0
2,207,3564,-1,1,0
2,208,1870,1,0,1
2,213,3892,1,0.5,1.5
2,216,5082,-1,1,0
2,217,2478,-1,1.5,0
2,218,3194,1,0,1
2,222,7314,1,0,1
2,223,2528,-1,1,0
2,224,2758,1,0,1
2,225,1910,-1,1,0
2,234,3394,-1,0,1
2,236,1756,-1,1.5,0
2,239,1880,-1,1.5,0.5
2,240,2326,1,1,0
2,245,1884,1,0.5,1.5
2,246,1744,-1,1.5,0
2,248,3224,-1,1.5,0.5
2,249,1286,1,0,1.5
2,250,1330,1,0,1.5
2,253,3666,-1,0,1
2,256,1226,1,0,1
2,261,2792,1,0,1
2,262,2472,-1,1.5,0.5
2,265,5800,1,0,1
2,271,2438,-1,1,0
2,273,1946,1,0,1.5
2,277,2342,-1,1,0
2,283,2718,-1,1.5,0.5
2,284,4096,1,0,1.5
2,288,1820,1,0.5,1.5
2,289,1148,1,0.5,1.5
2,291,1200,1,0,1.5
2,295,3492,-1,1,0
2,296,3274,1,0,1
2,299,1726,-1,1,0
2,300,2806,-1,0,1
2,301,2526,1,0,1
2,303,1608,1,0.5,1.5
2,307,5920,-1,1,0
2,309,1388,1,0.5,1.5
2,310,1684,-1,1,0
2,314,2276,1,0.5,1.5
2,316,1408,1,0,1.5
2,318,1128,-1,1.5,0.5
2,319,894,1,0,1.5
2,320,1036,1,0,1
2,325,1940,-1,1.5,0.5
2,331,1076,-1,1,0
2,335,1326,1,0,1
2,337,2337,1,0,1
2,347,1904,1,0,1.5
2,349,1626,1,0,1.5
2,354,1373,-1,1,0
2,358,1358,1,0,1
2,359,3643,-1,0,1
2,360,983,-1,1.5,0
2,361,805,-1,1.5,0.5
2,362,1308,1,0,1
2,363,1965,-1,1.5,0
2,364,1716,1,0.5,1.5
2,368,878,-1,1.5,0.5
2,372,1096,1,0.5,1.5
2,373,1238,1,0,1
2,375,1136,-1,1.5,0.5
2,379,1781,1,0.5,1.5
2,386,1432,-1,1,0
2,388,1221,-1,1.5,0
2,389,1428,-1,1,0
2,394,2146,1,0,1
2,398,1387,-1,1,0
2,406,1917,-1,1.5,0.5
2,410,2940,-1,1.5,0
2,413,2622,1,0,1
2,415,1457,1,0,1
2,416,1486,-1,0,1
2,417,1013,-1,1.5,0
2,418,1240,-1,1,0
2,424,3474,-1,1.5,0
2,429,1652,-1,1,0
2,433,1860,-1,1.5,0
2,435,3458,1,0,1
2,440,2755,-1,1,0
2,441,2458,-1,1,0
2,442,1292,1,0.5,1.5
2,444,1369,1,1,0
2,446,2467,-1,0,1.5
2,447,1857,-1,1,0
2,448,1837,-1,1,0
2,452,1735,1,1.5,0
2,453,2345,1,0,1
2,455,955,1,1,0
2,456,1284,1,0.5,1.5
2,457,3772,-1,1,0
2,458,3110,1,0,1
2,462,1764,1,0,1.5
2,464,1300,-1,1,0
2,466,1274,1,0,1.5
2,470,1582,1,1,0
2,471,821,1,0,1
2,472,1800,-1,1.5,0.5
2,475,1826,1,0,1
2,478,1204,-1,1.5,0
2,480,741,-1,1.5,0.5
2,484,1794,-1,1.5,0.5
2,485,1542,-1,1.5,0
2,487,1154,-1,1,0
2,490,4110,-1,0,1
2,493,958,1,0.5,1.5
2,499,1341,1,0,1.5
2,504,1521,-1,1,0
2,506,1384,1,0,1.5
2,508,3056,-1,0,1
2,509,1646,-1,1,0
2,516,1071,1,1.5,0.5
2,517,1106,-1,1.5,0.5
2,519,932,1,0.5,1.5
2,521,1116,1,0.5,1.5
2,522,992,-1,1,0
2,523,1304,1,0.5,1.5
2,525,754,1,0,1.5
2,527,1926,-1,1,0
2,530,1030,-1,1,0
2,533,936,1,0,1.5
2,536,1068,-1,1.5,0.5
2,537,1314,-1,1.5,0.5
2,541,932,-1,1.5,0
2,542,1532,-1,1,0
2,545,944,1,0,1.5
2,546,1144,-1,1,0
2,549,1264,-1,1.5,0.5
2,551,3359,-1,1.5,0
2,553,1520,-1,0,1
2,557,1006,-1,1.5,0.5
2,559,1028,1,0,1
2,561,932,-1,1.5,0
2,566,1670,1,0,1.5
2,569,1616,1,0.5,1.5
2,571,3360,1,0,1
2,572,950,1,0,1
2,574,908,-1,1,0
2,577,1220,1,1,0
2,582,774,1,0.5,1.5
2,583,1204,1,0,1.5
2,584,1140,-1,1.5,0
2,585,1436,1,0.5,1.5
2,588,1040,-1,1.5,0
2,591,1086,1,0,1
2,594,1224,-1,0,1
2,599,1026,1,0,1.5
2,601,2222,1,0.5,1.5
2,604,1268,1,0,1
2,609,872,1,0,1
2,613,1506,1,0,1.5
2,614,1764,-1,1.5,0.5
2,616,1870,-1,1,0
2,619,1006,1,0,1
2,622,1336,1,0,1
2,623,1224,-1,1,0
2,626,958,1,0.5,1.5
2,627,956,-1,1.5,0.5
2,628,1216,1,0,1
2,629,1454,1,0,1
2,630,1410,-1,0,1
2,632,1050,1,0,1.5
2,633,1548,-1,0,1
2,634,1642,1,1,0
2,635,1458,-1,1,0
2,647,1110,-1,1.5,0.5
2,649,894,1,0,1.5
2,655,2130,-1,1.5,0.5
2,659,1414,-1,1,0
2,663,804,1,0,1.5
2,664,1181,1,0,1
2,665,1056,1,0,1
2,666,1446,-1,1.5,0
2,668,1032,1,0.5,1.5
2,674,1242,-1,0.5,1.5
2,677,1158,-1,0,1
2,679,814,-1,1.5,0
2,684,1121,1,0,1
2,685,897,1,0,1
2,688,1206,-1,1,0
2,690,1628,-1,0,1
2,691,2376,1,0.5,1.5
2,696,1128,-1,1.5,0.5
2,697,1042,1,0,1
2,701,2792,1,0,1
2,703,1122,-1,1,0
2,710,980,1,0,1.5
2,716,880,-1,1,0
2,717,1070,-1,1,0
2,719,2298,-1,1,0
2,721,1728,1,1,0
2,723,2335,-1,1.5,0
2,724,2594,-1,1,0
2,728,2193,1,1,0
2,729,1980,1,0.5,1.5
2,732,1722,1,0.5,1.5
2,738,1968,1,0,1.5
2,740,2099,1,0.5,1.5
2,741,1382,-1,1.5,0.5
2,744,1008,-1,1.5,0.5
2,745,1678,-1,1.5,0
2,748,1912,1,0,1.5
2,749,886,1,0,1.5
2,750,1126,1,0,1
2,752,1386,-1,1.5,0.5
2,756,874,1,0,1
2,759,856,-1,1,0
2,761,796,1,0,1
2,764,1354,-1,1.5,0
2,765,3276,1,0,1.5
2,766,2644,-1,1,0
2,769,1365,-1,1,0
2,772,1165,1,0,1
2,780,2200,1,0,1
2,781,7480,1,0,1
2,782,4382,1,1,0
2,784,1002,1,0,1.5
2,785,1130,-1,1.5,0.5
2,791,1022,-1,1.5,0.5
2,794,890,1,0,1
2,797,1344,-1,1,0
2,799,1198,-1,1.5,0.5
2,801,3414,-1,1.5,0.5
2,802,1102,-1,1.5,0
2,803,778,-1,1,0
2,809,1166,1,0,1
2,813,1292,-1,1,0
2,819,1094,1,0,1
2,820,1194,1,0.5,1.5
2,821,1578,1,0,1
2,822,3400,1,0.5,1.5
2,823,805,1,0,1
2,824,2164,-1,1,0
2,828,1494,1,0,1
2,830,808,-1,0.5,1.5
2,831,946,-1,1,0
2,832,1038,1,0,1.5
2,833,2488,-1,1,0
2,835,1024,-1,1.5,0
2,836,2112,-1,1,0
2,841,1716,1,0,1
2,842,992,-1,1.5,0
2,844,1298,1,0.5,1.5
2,846,1692,-1,1.5,0
2,849,1884,-1,1,0
2,851,996,-1,1.5,0
2,854,3552,1,0,1
2,855,1526,-1,1,0
2,863,1236,1,0.5,1.5
2,864,1274,-1,1.5,0.5
2,866,758,1,0,1.5
2,871,1578,-1,1.5,0.5
2,874,996,1,0.5,1.5
2,875,1410,-1,1.5,0
2,877,932,1,0,1
2,879,982,1,0,1
2,882,1304,1,1.5,0.5
2,883,1904,-1,1.5,0
2,886,1194,1,1.5,0.5
2,891,954,1,0.5,1.5
2,896,912,1,0,1.5
2,898,1372,1,0,1.5
2,899,1088,-1,1.5,0
2,900,972,-1,1.5,0
2,911,1610,1,0,1.5
2,914,1022,1,0,1
2,915,1532,1,0,1
2,916,4706,1,0,1
2,918,2340,-1,1,0
2,919,1226,1,0,1.5
2,922,1328,-1,1.5,0.5
2,924,1050,1,0.5,1.5
2,927,900,-1,1.5,0.5
2,928,842,1,0,1.5
2,929,1562,-1,1,0
2,930,1906,1,0,1
2,931,1082,-1,1.5,0.5
2,934,1150,-1,1,0
2,937,2450,-1,1,0
2,940,1020,1,0,1
2,943,924,1,0.5,1.5
2,946,1054,1,0,1.5
2,948,2020,1,1,0
2,950,954,1,0.5,1.5
2,951,2308,-1,1,0
2,952,1714,1,0,1
2,956,928,-1,1.5,0
2,958,752,-1,1,0
2,970,820,-1,1,0
2,974,1346,1,0,1
2,975,1244,1,0.5,1.5
2,976,820,1,0,1.5
2,978,2566,1,1,0
2,984,2536,1,0.5,1.5
2,986,3796,1,0,1
2,994,964,-1,1,0
2,995,1260,1,0,1.5
2,1000,1196,1,0,1
2,1009,654,-1,1.5,0
2,1011,950,1,0,1.5
2,1013,1268,1,0,1
2,1014,1094,1,0,1
2,1016,2058,-1,1.5,0.5
2,1022,2138,-1,1.5,0
2,1023,1760,-1,1.5,0.5
2,1025,1564,1,0.5,1.5
2,1032,1394,-1,1.5,0
2,1036,2960,1,1,0
2,1039,2460,1,0,1.5
2,1041,2842,-1,1,0
2,1042,3142,-1,1,0
2,1043,4044,1,0,1
2,1044,1138,1,0,1
2,1045,1282,-1,1.5,0.5
2,1047,1074,1,1,0
2,1048,1488,-1,1.5,0.5
2,1049,1288,1,0,1
2,1051,674,1,0,1.5
2,1052,1322,-1,1,0
2,1053,1756,1,0,1
2,1056,1484,-1,0,1
2,1057,3080,-1,1.5,0
2,1066,1088,-1,0,1
2,1068,1170,1,0.5,1.5
2,1071,1128,-1,1,0
2,1074,1942,-1,1,0
2,1078,920,1,0,1
2,1082,1050,-1,1,0
2,1089,1060,-1,1.5,0
2,1090,802,1,0.5,1.5
2,1096,1148,1,0.5,1.5
2,1097,1210,-1,1.5,0
2,1098,1238,-1,1,0
2,1099,950,1,0,1.5
2,1101,1290,1,0.5,1.5
2,1104,936,1,0,1
2,1106,1250,1,0.5,1.5
2,1107,3044,-1,1,0
2,1109,1198,-1,1,0
2,1111,958,1,0,1
2,1114,810,-1,0.5,1.5
2,1115,1094,1,0,1
2,1116,1122,-1,1.5,0.5
2,1117,2628,-1,1.5,0.5
2,1118,798,-1,1,0
2,1122,1630,-1,1,0
2,1125,1462,-1,0,1
2,1131,1348,1,0,1.5
2,1132,2198,-1,1.5,0
2,1138,1478,1,0.5,1.5
2,1139,1196,1,0.5,1.5
2,1141,2026,1,0,1.5
2,1142,1088,-1,1,0
2,1143,4354,-1,1,0
2,1147,1020,1,0,1
2,1148,1300,1,0,1
2,1150,1624,1,0.5,1.5
2,1151,1458,1,0,1
2,1153,1054,1,0,1
2,1154,2370,-1,1.5,0.5
2,1158,956,1,0,1.5
2,1160,1152,1,1,0
2,1161,1370,1,0,1.5
2,1166,944,-1,1,0
2,1167,1546,-1,0,1
2,1168,1154,-1,1,0
2,1169,4372,1,0,1
2,1171,970,-1,1.5,0.5
2,1173,770,-1,1.5,0
2,1175,1348,-1,1,0
2,1177,1068,1,0,1.5
2,1179,1304,-1,1.5,0.5
2,1182,1326,-1,1,0
2,1185,1414,-1,1,0
2,1187,858,-1,1.5,0
2,1188,3826,1,1.5,0.5
2,1189,926,1,0,1
2,1198,1486,-1,1.5,0
2,1207,1208,-1,1.5,0
2,1211,886,1,0,1
2,1212,2118,-1,1.5,0.5
2,1214,1090,-1,0.5,1.5
2,1216,1154,1,0,1
2,1217,1458,1,0,1.5
2,1218,884,-1,1,0
2,1219,1516,-1,1.5,0
2,1226,1232,-1,1.5,0
2,1227,1376,-1,1.5,0.5
2,1228,916,1,0,1.5
2,1232,1150,-1,1.5,0.5
2,1233,918,-1,1,0
2,1234,1650,-1,1.5,0.5
2,1239,930,1,0.5,1.5
2,1240,3146,-1,0,1
2,1242,852,1,0,1.5
2,1244,2128,-1,1,0
2,1245,2280,1,0.5,1.5
2,1247,1096,1,0,1
2,1251,956,-1,1,0
2,1252,868,1,0,1
2,1253,1412,1,0,1
2,1255,3568,1,0,1
2,1257,1058,1,1,0
2,1259,1048,-1,1.5,0.5
2,1261,1250,1,1.5,0
2,1262,3506,1,0.5,1.5
2,1263,682,-1,1.5,0
2,1264,920,-1,1,0
2,1265,1100,-1,1.5,0.5
2,1268,1382,1,0,1.5
3,1,900,1,0,1.5
3,7,924,-1,1.5,0.5
3,11,1324,-1,1,0
3,15,814,1,0,1.5
3,16,980,1,0,1
3,17,986,1,0,1
3,18,904,-1,1.5,0
3,20,1038,1,0.5,1.5
3,25,1530,1,0.5,1.5
3,28,5306,-1,0,1
3,30,2222,-1,1.5,0
3,35,3394,1,0,1
3,36,1038,1,0,1
3,39,834,-1,1,0
3,41,6252,1,0,1
3,42,1418,1,0.5,1.5
3,47,1454,-1,1.5,0.5
3,48,1766,1,0,1
3,52,1182,1,0,1
3,54,3020,-1,1,0
3,62,1180,1,0,1.5
3,68,2596,-1,1,0
3,69,2696,-1,1,0
3,71,3898,-1,1,0
3,73,6316,-1,1,0
3,75,1444,-1,1.5,0
3,76,1476,-1,1,0
3,80,4004,-1,1,0
3,81,1412,1,0.5,1.5
3,84,2938,1,0.5,1.5
3,90,794,-1,1.5,0
3,91,1146,1,0,1.5
3,93,902,1,0.5,1.5
3,94,638,-1,1.5,0.5
3,97,1106,-1,1.5,0.5
3,100,966,1,0,1.5
3,101,702,1,0,1.5
3,102,804,1,0,1
3,104,2238,-1,1.5,0.5
3,108,1194,1,0,1
3,111,2512,-1,1,0
3,113,1884,1,0,1
3,116,1582,-1,1.5,0
3,117,970,1,0,1.5
3,118,1202,-1,1,0
3,121,1304,-1,1,0
3,125,730,1,0,1
3,133,1104,1,0,1
3,134,3190,1,0,1
3,135,1210,-1,1,0
3,137,956,1,0,1.5
3,138,1578,-1,1.5,0.5
3,144,1010,-1,1.5,0.5
3,148,790,1,0,1
3,151,1146,-1,1,0
3,153,1016,-1,1.5,0.5
3,155,1094,-1,1.5,0.5
3,156,1010,-1,1.5,0
3,157,1166,-1,1,0
3,160,910,1,0,1
3,164,3328,1,0,1
3,168,1084,-1,1,0
3,174,742,1,0,1
3,175,1044,1,0.5,1.5
3,176,996,1,0.5,1.5
3,177,910,1,0,1
3,178,1382,-1,1,0
3,182,1694,-1,1,0
3,184,606,1,0,1
3,186,1118,1,0.5,1.5
3,187,990,-1,1,0
3,188,826,1,0,1.5
3,189,1890,-1,1,0
3,191,1424,-1,1,0
3,196,4030,1,0,1
3,197,1606,-1,1.5,0
3,199,898,1,0.5,1.5
3,201,1064,-1,1.5,0
3,205,1512,-1,1,0
3,207,1168,-1,1.5,0
3,210,1782,1,0,1
3,211,1172,-1,1,0
3,219,1328,1,0.5,1.5
3,222,1084,-1,1.5,0.5
3,224,838,1,0,1.5
3,229,690,-1,1.5,0.5
3,232,946,1,0.5,1.5
3,233,1114,-1,1.5,0
3,236,886,1,0,1
3,238,780,1,0,1
3,241,1522,-1,1.5,0.5
3,242,1046,-1,1.5,0
3,245,1834,-1,1.5,0.5
3,250,894,1,0.5,1.5
3,255,618,1,0,1.5
3,258,776,1,0,1.5
3,259,516,-1,1.5,0
3,260,728,-1,1.5,0
3,269,864,1,0,1
3,276,1766,1,0,1
3,277,878,1,0,1
3,278,1954,1,0,1
3,280,870,-1,1,0
3,281,900,1,0,1.5
3,284,744,-1,1.5,0.5
3,286,764,1,0.5,1.5
3,289,654,-1,1.5,0.5
3,290,1126,-1,1,0
3,291,1314,1,0,1
3,292,1038,-1,1.5,0.5
3,295,1218,-1,1,0
3,298,1092,-1,1,0
3,301,1226,1,0,1
3,304,1758,1,0.5,1.5
3,307,1132,1,0,1.5
3,309,2198,-1,1,0
3,311,802,1,0.5,1.5
3,312,1398,-1,1,0
3,313,940,-1,1,0
3,314,904,1,0,1
3,318,1126,-1,1.5,0
3,320,1198,-1,1,0
3,329,818,1,0,1
3,331,918,1,0,1
3,332,974,1,0,1.5
3,336,600,1,0,1
3,337,625,1,0.5,1.5
3,339,734,-1,1,0
3,340,634,1,0,1.5
3,341,1634,-1,1,0
3,342,1024,-1,1,0
3,343,926,-1,1.5,0
3,348,849,-1,1,0
3,353,596,1,0,1.5
3,354,709,-1,1.5,0
3,356,1496,1,0,1.5
3,357,851,1,0,1
3,362,1354,-1,1,0
3,365,2511,-1,1.5,0.5
3,366,1150,-1,1.5,0.5
3,368,844,1,0,1.5
3,370,1162,-1,1,0
3,378,1132,-1,1,0
3,380,946,-1,1,0
3,394,1280,-1,1.5,0.5
3,395,1098,-1,1.5,0.5
3,400,1460,-1,1,0
3,401,808,1,0,1
3,402,894,1,0.5,1.5
3,405,1018,-1,1,0
3,407,1116,-1,1.5,0
3,408,892,1,0,1
3,409,752,1,0,1
3,412,876,1,0.5,1.5
3,415,884,1,0,1.5
3,417,1092,1,0,1
3,419,1086,-1,1.5,0
3,420,1720,-1,1,0
3,423,1040,-1,1,0
3,427,1188,1,0.5,1.5
3,431,718,-1,1.5,0.5
3,432,1010,1,0,1
3,437,831,1,0,1
3,443,944,1,0.5,1.5
3,444,910,1,0.5,1.5
3,447,1620,1,0,1
3,448,594,-1,1.5,0
3,449,660,1,0,1
3,450,674,1,0,1.5
3,458,1030,-1,1,0
3,459,990,-1,1,0
3,460,1102,1,0,1
3,461,1218,-1,1.5,0
3,462,844,1,0,1
3,464,942,1,0.5,1.5
3,465,828,1,0,1.5
3,467,646,-1,1,0
3,469,2398,1,0,1
3,470,1112,-1,1.5,0
3,475,1164,-1,1,0
3,476,778,1,0,1.5
3,478,904,-1,1.5,0
3,479,864,1,0.5,1.5
3,480,686,-1,1,0
3,483,2000,1,0,1
3,488,1146,-1,1,0
3,489,1418,1,0,1
3,491,1492,-1,1,0
3,493,706,-1,1.5,0.5
3,497,808,-1,1.5,0.5
3,500,1124,1,0,1
3,502,878,1,0,1
3,503,786,1,0,1.5
3,508,652,-1,1.5,0
3,509,768,1,0,1
3,512,1090,-1,1.5,0.5
3,517,730,-1,1.5,0
3,521,768,-1,1.5,0
3,526,1164,-1,1.5,0.5
3,534,626,-1,1,0
3,536,712,1,0,1.5
3,537,612,-1,1,0
3,540,870,1,0,1
3,542,850,1,0,1
3,544,694,1,0.5,1.5
3,547,1616,-1,1,0
3,549,1274,-1,1,0
3,552,1236,-1,1,0
3,554,1674,1,0.5,1.5
3,555,1082,-1,1.5,0.5
3,556,1316,-1,1.5,0.5
3,559,936,1,0,1.5
3,561,1984,-1,1,0
3,565,7572,1,1,0
3,566,672,-1,1.5,0
3,567,1416,-1,1.5,0
3,570,942,1,0,1.5
3,572,780,1,0,1.5
3,573,2314,1,0,1
3,574,850,1,0,1
3,581,1004,1,0.5,1.5
3,585,850,1,0.5,1.5
3,587,654,-1,1,0
3,589,822,1,0.5,1.5
3,590,1026,-1,1,0
3,593,588,1,0,1
3,597,652,-1,1.5,0.5
3,598,616,-1,1.5,0.5
3,599,1042,1,0,1
3,601,636,-1,1,0
3,605,870,1,0,1.5
3,609,1096,-1,1.5,0.5
3,610,1152,-1,1,0
3,614,700,-1,1.5,0
3,615,910,-1,1.5,0.5
3,616,996,1,0,1.5
3,618,1034,1,0.5,1.5
3,624,1520,1,0,1
3,626,758,1,0,1
3,634,904,1,0.5,1.5
3,635,1210,-1,1,0
3,637,738,1,0,1
3,644,888,1,0,1
3,645,938,1,0.5,1.5
3,646,958,1,0,1
3,651,796,-1,1.5,0.5
3,652,616,-1,1.5,0
3,655,2186,1,0,1
3,661,1029,1,0,1.5
3,667,919,-1,1.5,0.5
3,671,1581,-1,1,0
3,675,899,1,0,1.5
3,676,1047,1,0,1
3,677,967,1,0,1
3,678,685,-1,1.5,0
3,680,837,1,0.5,1.5
3,686,825,1,0.5,1.5
3,689,4679,1,0,1
3,691,1035,-1,1.5,0
3,696,2219,1,0,1
3,697,3467,1,0,1
3,700,1269,-1,1,0
3,702,2341,1,0,1
3,703,2409,1,0.5,1.5
3,708,1209,-1,1.5,0.5
3,709,1821,1,0,1
3,713,891,1,0,1
3,715,1101,-1,1,0
3,723,1461,1,0,1.5
3,729,1321,-1,1,0
3,730,1743,-1,1,0
3,732,2346,-1,1,0
3,734,1859,-1,1,0
3,736,1085,-1,1.5,0
3,737,1331,-1,1,0
3,740,1071,-1,1,0
3,741,1397,1,0.5,1.5
3,748,1099,-1,1.5,0
3,749,1317,1,0,1.5
3,751,1569,1,0.5,1.5
3,752,839,-1,1.5,0.5
3,755,649,-1,1.5,0.5
3,756,643,-1,1.5,0
3,758,1015,1,0,1.5
3,759,941,1,0,1.5
3,760,939,1,0,1
3,762,1333,-1,1.5,0.5
3,766,795,1,0,1
3,769,1161,-1,1,0
3,771,1277,1,0,1
3,774,1049,-1,1.5,0
3,775,719,1,0,1.5
3,776,909,-1,1,0
3,779,759,-1,1,0
3,783,795,1,0,1
3,791,775,1,0,1
3,792,893,1,0,1
3,793,573,-1,1,0
3,795,743,1,0,1.5
3,796,737,-1,1.5,0.5
3,802,929,-1,1.5,0.5
3,806,1229,1,0,1
3,809,881,-1,1,0
3,811,641,-1,1.5,0.5
3,813,659,-1,1.5,0.5
3,814,699,-1,1.5,0
3,815,833,-1,1,0
3,818,681,1,0,1
3,822,777,1,0,1
3,826,939,-1,1,0
3,832,683,1,0,1
3,833,755,1,0.5,1.5
3,834,725,1,0.5,1.5
3,835,667,1,0,1
3,836,540,-1,1,0
3,837,925,-1,1,0
3,841,723,-1,1,0
3,843,580,1,0.5,1.5
3,844,581,-1,1,0
3,845,455,-1,1.5,0
3,846,2523,-1,1,0
3,851,1513,1,0,1
3,852,613,-1,1.5,0
3,854,965,1,0.5,1.5
3,859,1031,-1,1,0
3,861,687,-1,1.5,0
3,864,885,1,0,1
3,865,885,-1,1,0
3,873,923,1,0.5,1.5
3,876,875,-1,1.5,0.5
3,878,755,1,0,1.5
3,883,631,-1,1.5,0.5
3,886,881,1,0.5,1.5
3,887,573,-1,1.5,0
3,890,773,1,0,1
3,892,679,1,0,1
3,895,779,-1,1.5,0.5
3,896,865,-1,1.5,0
3,899,1127,-1,1.5,0.5
3,904,773,1,0.5,1.5
3,909,1131,1,0,1.5
3,912,433,-1,1.5,0
3,913,523,-1,1.5,0
3,922,599,1,0,1
3,926,549,1,0,1.5
3,929,945,1,0,1
3,930,789,1,0,1
3,931,3763,-1,0,1
3,933,857,-1,1,0
3,934,731,1,0,1.5
3,937,803,-1,1.5,0.5
3,939,945,1,0.5,1.5
3,942,641,-1,1.5,0.5
3,943,579,1,0,1.5
3,944,591,-1,1,0
3,945,609,1,0,1
3,946,525,-1,1.5,0.5
3,949,1141,-1,1,0
3,952,761,-1,1,0
3,955,579,1,0,1
3,958,881,1,0.5,1.5
3,961,1087,1,0,1.5
3,963,1249,-1,1,0
3,965,767,1,0.5,1.5
3,966,1103,-1,1,0
3,967,641,-1,1,0
3,968,1495,1,0,1
3,972,703,-1,1.5,0
3,974,1347,-1,1,0
3,983,1238,-1,1,0
3,987,1318,-1,1.5,0
3,998,856,1,0,1.5
3,999,610,1,0,1
3,1004,1446,-1,1,0
3,1006,712,-1,1,0
3,1008,1004,1,0.5,1.5
3,1009,1572,-1,1,0
3,1012,978,1,0,1
3,1014,936,-1,1,0
3,1017,1032,-1,1.5,0.5
3,1020,1280,-1,1.5,0.5
3,1022,1242,1,0,1
3,1026,672,-1,1.5,0
3,1027,2000,-1,1,0
